-570.959,-585.976,-570.102
-481.483,-493.849,-481.16
-393.778,-402.356,-394.755
-313.123,-318.01,-313.869
-247.709,-249.448,-247.851
-174.575,-172.146,-175.742
-113.65,-106.796,-117.319
-54.0192,-45.0269,-60.2549
8.12309,17.5301,0.343131
55.6206,65.8202,46.819
108.869,119.983,99.1392
150.86,163.532,140.499
188.77,205.45,178.041
230.564,251.905,219.929
262.866,287.352,251.623
309.486,336.169,295.788
343.612,372.876,327.332
364.206,396.505,347.34
390.726,425.285,374.163
404.233,440.894,386.663
416.256,456.151,396.988
415.717,459.243,395.835
410.207,456.601,390.961
415.582,464.008,396.827
420.174,470.387,400.679
430.029,481.938,408.625
431.815,485.318,407.824
432.623,488.46,406.967
439.397,497.427,413.687
435.933,494.302,409.906
434.588,492.517,408.013
429.606,487.495,403.071
430.164,488.1,403.493
446.448,503.806,419.575
447.976,505.089,420.985
440.141,499.854,413.933
428.542,492.769,404.436
416.5,482.703,393.841
410.109,474.155,387.598
403.895,465.312,381.425
408.233,468.644,385.784
409.711,468.607,387.14
408.56,464.798,386.154
412.656,467.289,390.481
416.278,471.422,393.441
423.226,479.365,399.349
420.436,475.96,397.316
414.907,469.073,393.785
417.286,472.002,396.768
416.618,472.771,394.888
413.066,468.929,390.577
403.094,457.148,381.778
399.096,451.627,378.168
404.995,456.617,381.701
403.46,454.076,378.288
403.252,453.211,378.689
399.917,449.974,376.108
392.075,442.793,368.529
384.153,435.273,361.731
377.031,428.275,355.926
382.028,434.224,361.515
383.08,435.888,362.727
379.725,431.004,359.299
383.01,431.549,363.023
391.065,437.197,372.229
402.899,447.378,384.764
402.772,446.767,384.168
401.071,446.04,381.445
415.79,461.881,396.2
430.842,476.873,411.363
436.504,481.409,415.642
437.118,480.305,415.967
449.863,491.808,430.915
482.116,523.691,464.422
520.613,562.043,501.589
545.242,586.387,525.069
537.89,578.981,517.318
526.237,567.427,504.32
526.428,566.772,503.511
539.119,578.586,516.977
582.199,621.211,561.418
643.764,681.013,622.908
715.894,751.288,692.789
777.302,812.734,752.93
807.03,843.577,784.309
811.775,849.383,790.553
791.663,829.346,769.859
756.231,793.254,732.723
